date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20240705,1.0344,1.0344,1.0344,1.0344,1.0091,0.0253,2.5072,,
20240708,1.0255,1.0255,1.0255,1.0255,1.0344,-0.0089,-0.8604,,
20240709,1.0444,1.0444,1.0444,1.0444,1.0255,0.0189,1.843,,
20240710,1.0296,1.0296,1.0296,1.0296,1.0444,-0.0148,-1.4171,,
20240711,1.0667,1.0667,1.0667,1.0667,1.0296,0.0371,3.6033,,
20240712,1.0475,1.0475,1.0475,1.0475,1.0667,-0.0192,-1.7999,,
20240715,1.0574,1.0574,1.0574,1.0574,1.0475,0.0099,0.9451,,
20240716,1.0648,1.0648,1.0648,1.0648,1.0574,0.0074,0.6998,,
20240717,1.0377,1.0377,1.0377,1.0377,1.0648,-0.0271,-2.5451,,
20240718,1.0383,1.0383,1.0383,1.0383,1.0377,0.0006,0.0578,,
20240719,1.0211,1.0211,1.0211,1.0211,1.0383,-0.0172,-1.6566,,
20240722,1.0107,1.0107,1.0107,1.0107,1.0211,-0.0104,-1.0185,,
20240723,0.9639,0.9639,0.9639,0.9639,1.0107,-0.0468,-4.6305,,
20240724,0.9571,0.9571,0.9571,0.9571,0.9639,-0.0068,-0.7055,,
20240725,0.9346,0.9346,0.9346,0.9346,0.9571,-0.0225,-2.3509,,
20240726,0.9551,0.9551,0.9551,0.9551,0.9346,0.0205,2.1935,,
20240729,0.9546,0.9546,0.9546,0.9546,0.9551,-0.0005,-0.0524,,
20240730,0.9455,0.9455,0.9455,0.9455,0.9546,-0.0091,-0.9533,,
20240731,0.9803,0.9803,0.9803,0.9803,0.9455,0.0348,3.6806,,
20240801,0.9769,0.9769,0.9769,0.9769,0.9803,-0.0034,-0.3468,,
20240802,0.9628,0.9628,0.9628,0.9628,0.9769,-0.0141,-1.4433,,
20240805,0.941,0.941,0.941,0.941,0.9628,-0.0218,-2.2642,,
20240806,0.9405,0.9405,0.9405,0.9405,0.941,-0.0005,-0.0531,,
20240807,0.9427,0.9427,0.9427,0.9427,0.9405,0.0022,0.2339,,
20240808,0.9349,0.9349,0.9349,0.9349,0.9427,-0.0078,-0.8274,,
20240809,0.9374,0.9374,0.9374,0.9374,0.9349,0.0025,0.2674,,
20240812,0.9376,0.9376,0.9376,0.9376,0.9374,0.0002,0.0213,,
20240813,0.9436,0.9436,0.9436,0.9436,0.9376,0.006,0.6399,,
20240814,0.9307,0.9307,0.9307,0.9307,0.9436,-0.0129,-1.3671,,
20240815,0.9391,0.9391,0.9391,0.9391,0.9307,0.0084,0.9025,,
20240816,0.9386,0.9386,0.9386,0.9386,0.9391,-0.0005,-0.0532,,
20240819,0.9542,0.9542,0.9542,0.9542,0.9386,0.0156,1.662,,
20240820,0.9446,0.9446,0.9446,0.9446,0.9542,-0.0096,-1.0061,,
20240821,0.955,0.955,0.955,0.955,0.9446,0.0104,1.101,,
20240822,0.9422,0.9422,0.9422,0.9422,0.955,-0.0128,-1.3403,,
20240823,0.9381,0.9381,0.9381,0.9381,0.9422,-0.0041,-0.4352,,
20240826,0.949,0.949,0.949,0.949,0.9381,0.0109,1.1619,,
20240827,0.9375,0.9375,0.9375,0.9375,0.949,-0.0115,-1.2118,,
20240828,0.9304,0.9304,0.9304,0.9304,0.9375,-0.0071,-0.7573,,
20240829,0.9386,0.9386,0.9386,0.9386,0.9304,0.0082,0.8813,,
20240830,0.9403,0.9403,0.9403,0.9403,0.9386,0.0017,0.1811,,
20240902,0.9204,0.9204,0.9204,0.9204,0.9403,-0.0199,-2.1163,,
20240903,0.9246,0.9246,0.9246,0.9246,0.9204,0.0042,0.4563,,
20240904,0.9049,0.9049,0.9049,0.9049,0.9246,-0.0197,-2.1307,,
20240905,0.9049,0.9049,0.9049,0.9049,0.9049,0.0,0.0,,
20240906,0.899,0.899,0.899,0.899,0.9049,-0.0059,-0.652,,
20240909,0.8826,0.8826,0.8826,0.8826,0.899,-0.0164,-1.8242,,
20240910,0.8811,0.8811,0.8811,0.8811,0.8826,-0.0015,-0.17,,
20240911,0.8907,0.8907,0.8907,0.8907,0.8811,0.0096,1.0895,,
20240912,0.8891,0.8891,0.8891,0.8891,0.8907,-0.0016,-0.1796,,
20240913,0.8861,0.8861,0.8861,0.8861,0.8891,-0.003,-0.3374,,
20240918,0.893,0.893,0.893,0.893,0.8861,0.0069,0.7787,,
20240919,0.9185,0.9185,0.9185,0.9185,0.893,0.0255,2.8555,,
20240920,0.9302,0.9302,0.9302,0.9302,0.9185,0.0117,1.2738,,
20240923,0.9291,0.9291,0.9291,0.9291,0.9302,-0.0011,-0.1183,,
20240924,0.9639,0.9639,0.9639,0.9639,0.9291,0.0348,3.7456,,
20240925,0.9743,0.9743,0.9743,0.9743,0.9639,0.0104,1.079,,
20240926,1.009,1.009,1.009,1.009,0.9743,0.0347,3.5615,,
20240927,1.0484,1.0484,1.0484,1.0484,1.009,0.0394,3.9049,,
20240930,1.1236,1.1236,1.1236,1.1236,1.0484,0.0752,7.1728,,
20241008,1.1461,1.1461,1.1461,1.1461,1.1236,0.0225,2.0025,,
20241009,1.0533,1.0533,1.0533,1.0533,1.1461,-0.0928,-8.097,,
20241010,1.0708,1.0708,1.0708,1.0708,1.0533,0.0175,1.6614,,
20241011,1.0508,1.0508,1.0508,1.0508,1.0708,-0.02,-1.8678,,
20241014,1.0823,1.0823,1.0823,1.0823,1.0508,0.0315,2.9977,,
20241015,1.0454,1.0454,1.0454,1.0454,1.0823,-0.0369,-3.4094,,
20241016,1.0539,1.0539,1.0539,1.0539,1.0454,0.0085,0.8131,,
20241017,1.0389,1.0389,1.0389,1.0389,1.0539,-0.015,-1.4233,,
20241018,1.0614,1.0614,1.0614,1.0614,1.0389,0.0225,2.1658,,
20241021,1.0871,1.0871,1.0871,1.0871,1.0614,0.0257,2.4213,,
20241022,1.095,1.095,1.095,1.095,1.0871,0.0079,0.7267,,
20241023,1.0963,1.0963,1.0963,1.0963,1.095,0.0013,0.1187,,
20241024,1.0804,1.0804,1.0804,1.0804,1.0963,-0.0159,-1.4503,,
20241025,1.0865,1.0865,1.0865,1.0865,1.0804,0.0061,0.5646,,
20241028,1.0937,1.0937,1.0937,1.0937,1.0865,0.0072,0.6627,,
20241029,1.0781,1.0781,1.0781,1.0781,1.0937,-0.0156,-1.4264,,
20241030,1.0674,1.0674,1.0674,1.0674,1.0781,-0.0107,-0.9925,,
20241031,1.0637,1.0637,1.0637,1.0637,1.0674,-0.0037,-0.3466,,
20241101,1.0951,1.0951,1.0951,1.0951,1.0637,0.0314,2.952,,
20241104,1.1015,1.1015,1.1015,1.1015,1.0951,0.0064,0.5844,,
20241105,1.1346,1.1346,1.1346,1.1346,1.1015,0.0331,3.005,,
20241106,1.1432,1.1432,1.1432,1.1432,1.1346,0.0086,0.758,,
20241107,1.1412,1.1412,1.1412,1.1412,1.1432,-0.002,-0.1749,,
20241108,1.1286,1.1286,1.1286,1.1286,1.1412,-0.0126,-1.1041,,
20241111,1.1331,1.1331,1.1331,1.1331,1.1286,0.0045,0.3987,,
20241112,1.118,1.118,1.118,1.118,1.1331,-0.0151,-1.3326,,
20241113,1.1267,1.1267,1.1267,1.1267,1.118,0.0087,0.7782,,
20241114,1.0913,1.0913,1.0913,1.0913,1.1267,-0.0354,-3.1419,,
20241115,1.073,1.073,1.073,1.073,1.0913,-0.0183,-1.6769,,
20241118,1.0539,1.0539,1.0539,1.0539,1.073,-0.0191,-1.7801,,
20241119,1.0883,1.0883,1.0883,1.0883,1.0539,0.0344,3.2641,,
20241120,1.0927,1.0927,1.0927,1.0927,1.0883,0.0044,0.4043,,
20241121,1.0969,1.0969,1.0969,1.0969,1.0927,0.0042,0.3844,,
20241122,1.0692,1.0692,1.0692,1.0692,1.0969,-0.0277,-2.5253,,
20241125,1.0653,1.0653,1.0653,1.0653,1.0692,-0.0039,-0.3648,,
